Frame Number;Timestamp;Rigid Body Name;Relative X;Relative Y;Relative Z;Gesture
872689;7272.408;Head;-0.2308;0.0403;0.031;wave
872690;7272.417;HandLeft;-0.4829;-0.89;-0.0141;wave
872690;7272.417;HandRight;0.2274;-0.0729;0.0161;wave
872690;7272.417;Head;-0.2322;0.0394;0.0321;wave
872691;7272.425;HandLeft;-0.4829;-0.8896;-0.0154;wave
872691;7272.425;HandRight;0.2308;-0.0722;0.0169;wave
872691;7272.425;Head;-0.2325;0.0395;0.0318;wave
872692;7272.433;HandLeft;-0.4831;-0.8893;-0.0163;wave
872692;7272.433;HandRight;0.2327;-0.0716;0.017;wave
872692;7272.433;Head;-0.2328;0.0399;0.0309;wave
872693;7272.442;HandLeft;-0.4837;-0.8888;-0.0174;wave
872693;7272.442;HandRight;0.2331;-0.0712;0.0166;wave
872693;7272.442;Head;-0.2332;0.04;0.0305;wave
872694;7272.45;HandLeft;-0.4841;-0.8884;-0.0185;wave
872694;7272.45;HandRight;0.2322;-0.0708;0.0162;wave
872694;7272.45;Head;-0.2342;0.0395;0.031;wave
872695;7272.458;HandLeft;-0.4845;-0.8878;-0.0197;wave
872695;7272.458;HandRight;0.2301;-0.0706;0.0159;wave
872695;7272.458;Head;-0.2347;0.0393;0.0314;wave
872696;7272.467;HandLeft;-0.485;-0.8872;-0.0208;wave
872696;7272.467;HandRight;0.2268;-0.0705;0.0153;wave
872696;7272.467;Head;-0.2356;0.0385;0.0323;wave
872697;7272.475;HandLeft;-0.4855;-0.8871;-0.0218;wave
872697;7272.475;HandRight;0.2223;-0.0705;0.0149;wave
872697;7272.475;Head;-0.2366;0.0379;0.0326;wave
872699;7272.492;HandLeft;-0.4867;-0.8865;-0.0233;wave
872699;7272.492;HandRight;0.2103;-0.0714;0.0138;wave
872699;7272.492;Head;-0.2365;0.0385;0.0316;wave
872700;7272.5;HandLeft;-0.4874;-0.8863;-0.0242;wave
872700;7272.5;HandRight;0.203;-0.0723;0.0133;wave
872700;7272.5;Head;-0.2367;0.0386;0.0318;wave
872701;7272.508;HandLeft;-0.4881;-0.8861;-0.025;wave
872701;7272.508;HandRight;0.1953;-0.0733;0.0126;wave
872701;7272.508;Head;-0.2362;0.039;0.0311;wave
872702;7272.517;HandLeft;-0.4889;-0.8859;-0.0257;wave
872702;7272.517;HandRight;0.1874;-0.0747;0.0116;wave
872702;7272.517;Head;-0.2357;0.0395;0.0303;wave
872703;7272.525;HandLeft;-0.4898;-0.8859;-0.0265;wave
872703;7272.525;HandRight;0.1791;-0.0764;0.0103;wave
872703;7272.525;Head;-0.2355;0.0397;0.0301;wave
872704;7272.533;HandLeft;-0.4907;-0.8859;-0.0273;wave
872704;7272.533;HandRight;0.1705;-0.0784;0.0089;wave
872704;7272.533;Head;-0.2358;0.0393;0.0306;wave
872705;7272.542;HandLeft;-0.4913;-0.8859;-0.0277;wave
872705;7272.542;HandRight;0.1618;-0.0806;0.0074;wave
872705;7272.542;Head;-0.2352;0.0395;0.0302;wave
872706;7272.55;HandLeft;-0.4921;-0.8858;-0.028;wave
872706;7272.55;HandRight;0.1532;-0.0834;0.0058;wave
872706;7272.55;Head;-0.2351;0.0391;0.0306;wave
872707;7272.558;HandLeft;-0.4928;-0.8857;-0.0282;wave
872707;7272.558;HandRight;0.1448;-0.0862;0.0042;wave
872707;7272.558;Head;-0.2344;0.0395;0.0299;wave
872708;7272.567;HandLeft;-0.4935;-0.8858;-0.0282;wave
872708;7272.567;HandRight;0.1375;-0.0894;0.003;wave
872708;7272.567;Head;-0.2351;0.0383;0.0315;wave
872709;7272.575;HandLeft;-0.4939;-0.8859;-0.0282;wave
872709;7272.575;HandRight;0.1301;-0.0927;0.0017;wave
872709;7272.575;Head;-0.2349;0.038;0.0321;wave
872710;7272.583;HandLeft;-0.4942;-0.8859;-0.0285;wave
872710;7272.583;HandRight;0.1235;-0.096;0.0007;wave
872710;7272.583;Head;-0.2343;0.0381;0.0318;wave
872711;7272.592;HandLeft;-0.4946;-0.886;-0.0283;wave
872711;7272.592;HandRight;0.1175;-0.0995;0.0;wave
872711;7272.592;Head;-0.2333;0.0387;0.0305;wave
872712;7272.6;HandLeft;-0.4951;-0.8861;-0.0281;wave
872712;7272.6;HandRight;0.1119;-0.1028;-0.0006;wave
872712;7272.6;Head;-0.2332;0.0384;0.031;wave
872713;7272.608;HandLeft;-0.4956;-0.8862;-0.028;wave
872713;7272.608;HandRight;0.1071;-0.1057;-0.0008;wave
872713;7272.608;Head;-0.2332;0.038;0.0315;wave
872714;7272.617;HandLeft;-0.4959;-0.8863;-0.0278;wave
872714;7272.617;HandRight;0.1033;-0.1083;-0.0005;wave
872714;7272.617;Head;-0.2321;0.0385;0.0308;wave
872715;7272.625;HandLeft;-0.4962;-0.8865;-0.0274;wave
872715;7272.625;HandRight;0.1008;-0.1107;0.0004;wave
872715;7272.625;Head;-0.2317;0.0384;0.0312;wave
872716;7272.633;HandLeft;-0.4964;-0.8866;-0.0272;wave
872716;7272.633;HandRight;0.0991;-0.1126;0.0019;wave
872716;7272.633;Head;-0.2315;0.0384;0.0316;wave
872717;7272.642;HandLeft;-0.4966;-0.8867;-0.0269;wave
872717;7272.642;HandRight;0.0989;-0.1136;0.0037;wave
872717;7272.642;Head;-0.2306;0.039;0.031;wave
872718;7272.65;HandLeft;-0.4968;-0.8867;-0.0267;wave
872718;7272.65;HandRight;0.0995;-0.114;0.0058;wave
872718;7272.65;Head;-0.2303;0.0389;0.031;wave
872719;7272.658;HandLeft;-0.4968;-0.8867;-0.0265;wave
872719;7272.658;HandRight;0.101;-0.1134;0.008;wave
872719;7272.658;Head;-0.2301;0.0387;0.0315;wave
872720;7272.667;HandLeft;-0.4967;-0.8868;-0.0262;wave
872720;7272.667;HandRight;0.1038;-0.1127;0.0101;wave
872720;7272.667;Head;-0.2297;0.0386;0.0318;wave
872721;7272.675;HandLeft;-0.4965;-0.8868;-0.026;wave
872721;7272.675;HandRight;0.107;-0.1111;0.012;wave
872721;7272.675;Head;-0.2296;0.0385;0.0321;wave
872722;7272.683;HandLeft;-0.4963;-0.8868;-0.0258;wave
872722;7272.683;HandRight;0.1115;-0.1085;0.0142;wave
872722;7272.683;Head;-0.229;0.0389;0.032;wave
872723;7272.692;HandLeft;-0.4962;-0.8869;-0.0256;wave
872723;7272.692;HandRight;0.1173;-0.1058;0.0163;wave
872723;7272.692;Head;-0.2292;0.0385;0.0331;wave
872724;7272.7;HandLeft;-0.4961;-0.8869;-0.0255;wave
872724;7272.7;HandRight;0.1249;-0.1032;0.0185;wave
872724;7272.7;Head;-0.2287;0.0388;0.033;wave
872725;7272.708;HandLeft;-0.4959;-0.8869;-0.0253;wave
872725;7272.708;HandRight;0.1323;-0.1002;0.0202;wave
872725;7272.708;Head;-0.2281;0.0393;0.0323;wave
872726;7272.717;HandLeft;-0.4956;-0.887;-0.025;wave
872726;7272.717;HandRight;0.1414;-0.0972;0.0223;wave
872726;7272.717;Head;-0.2279;0.0396;0.032;wave
872727;7272.725;HandLeft;-0.4953;-0.8869;-0.0246;wave
872727;7272.725;HandRight;0.1503;-0.094;0.0241;wave
872727;7272.725;Head;-0.2277;0.0398;0.0321;wave
872728;7272.733;HandLeft;-0.4951;-0.8868;-0.0244;wave
872728;7272.733;HandRight;0.1604;-0.0912;0.0263;wave
872728;7272.733;Head;-0.2275;0.04;0.0322;wave
872729;7272.742;HandLeft;-0.4949;-0.8868;-0.0242;wave
872729;7272.742;HandRight;0.1704;-0.0887;0.0283;wave
872729;7272.742;Head;-0.2276;0.0394;0.0334;wave
872730;7272.75;HandLeft;-0.4948;-0.8868;-0.024;wave
872730;7272.75;HandRight;0.181;-0.0865;0.0304;wave
872730;7272.75;Head;-0.2277;0.0392;0.0337;wave
872731;7272.758;HandLeft;-0.4948;-0.8869;-0.0237;wave
872731;7272.758;HandRight;0.1919;-0.0846;0.0327;wave
872731;7272.758;Head;-0.2268;0.0399;0.0328;wave
872732;7272.767;HandLeft;-0.4946;-0.8869;-0.0235;wave
872732;7272.767;HandRight;0.2027;-0.0825;0.0349;wave
872732;7272.767;Head;-0.2266;0.04;0.033;wave
872733;7272.775;HandLeft;-0.4945;-0.8869;-0.0232;wave
872733;7272.775;HandRight;0.2128;-0.0815;0.0367;wave
872733;7272.775;Head;-0.2263;0.0403;0.0328;wave
872734;7272.783;HandLeft;-0.4943;-0.8871;-0.0228;wave
872734;7272.783;HandRight;0.2225;-0.0813;0.0384;wave
872734;7272.783;Head;-0.2262;0.0401;0.0332;wave
872735;7272.792;HandLeft;-0.4944;-0.8872;-0.0224;wave
872735;7272.792;HandRight;0.2316;-0.0809;0.0405;wave
872735;7272.792;Head;-0.2263;0.0399;0.0338;wave
872736;7272.8;HandLeft;-0.4943;-0.8872;-0.022;wave
872736;7272.8;HandRight;0.2398;-0.0809;0.0425;wave
872736;7272.8;Head;-0.2261;0.0399;0.034;wave
872737;7272.808;HandLeft;-0.4943;-0.8873;-0.0215;wave
872737;7272.808;HandRight;0.2472;-0.0812;0.0443;wave
872737;7272.808;Head;-0.226;0.0398;0.0342;wave
872738;7272.817;HandLeft;-0.4944;-0.8875;-0.021;wave
872738;7272.817;HandRight;0.2541;-0.0815;0.0464;wave
872738;7272.817;Head;-0.2258;0.0397;0.0345;wave
872739;7272.825;HandLeft;-0.4943;-0.8877;-0.0206;wave
872739;7272.825;HandRight;0.2594;-0.0818;0.0481;wave
872739;7272.825;Head;-0.2258;0.0394;0.0351;wave
872740;7272.833;HandLeft;-0.4943;-0.8879;-0.0202;wave
872740;7272.833;HandRight;0.2631;-0.0824;0.0491;wave
872740;7272.833;Head;-0.2257;0.0393;0.0356;wave
872741;7272.842;HandLeft;-0.4942;-0.8881;-0.0197;wave
872741;7272.842;HandRight;0.2647;-0.0826;0.0493;wave
872741;7272.842;Head;-0.2249;0.0399;0.0351;wave
872742;7272.85;HandLeft;-0.494;-0.8882;-0.0192;wave
872742;7272.85;HandRight;0.2652;-0.0831;0.0494;wave
872742;7272.85;Head;-0.2247;0.0399;0.0356;wave
872743;7272.858;HandLeft;-0.4941;-0.8883;-0.0188;wave
872743;7272.858;HandRight;0.2644;-0.0836;0.0494;wave
872743;7272.858;Head;-0.2238;0.0405;0.0351;wave
872744;7272.867;HandLeft;-0.4942;-0.8884;-0.0184;wave
872744;7272.867;HandRight;0.2626;-0.0839;0.0496;wave
872744;7272.867;Head;-0.2237;0.0406;0.0354;wave
872745;7272.875;HandLeft;-0.4943;-0.8885;-0.0182;wave
872745;7272.875;HandRight;0.2598;-0.0842;0.0501;wave
872745;7272.875;Head;-0.2234;0.0405;0.0358;wave
872746;7272.883;HandLeft;-0.4945;-0.8885;-0.0178;wave
872746;7272.883;HandRight;0.2559;-0.0845;0.0506;wave
872746;7272.883;Head;-0.2233;0.0403;0.0362;wave
872747;7272.892;HandLeft;-0.4945;-0.8885;-0.0174;wave
872747;7272.892;HandRight;0.2516;-0.0847;0.0513;wave
872747;7272.892;Head;-0.2229;0.0402;0.0367;wave
872748;7272.9;HandLeft;-0.4946;-0.8885;-0.017;wave
872748;7272.9;HandRight;0.246;-0.0853;0.0513;wave
872748;7272.9;Head;-0.2225;0.0404;0.0367;wave
872749;7272.908;HandLeft;-0.4948;-0.8884;-0.0165;wave
872749;7272.908;HandRight;0.2398;-0.0859;0.0512;wave
872749;7272.908;Head;-0.2213;0.0414;0.0359;wave
872750;7272.917;HandLeft;-0.4949;-0.8883;-0.0161;wave
872750;7272.917;HandRight;0.2329;-0.0867;0.051;wave
872750;7272.917;Head;-0.2227;0.0397;0.0387;wave
872751;7272.925;HandLeft;-0.4951;-0.8883;-0.0158;wave
872751;7272.925;HandRight;0.2254;-0.0877;0.0505;wave
872751;7272.925;Head;-0.2206;0.041;0.0373;wave
872752;7272.933;HandLeft;-0.4954;-0.8883;-0.0155;wave
872752;7272.933;HandRight;0.2176;-0.0888;0.0497;wave
872752;7272.933;Head;-0.2197;0.0415;0.037;wave
872753;7272.942;HandLeft;-0.4955;-0.8883;-0.0152;wave
872753;7272.942;HandRight;0.2094;-0.09;0.0486;wave
872753;7272.942;Head;-0.2188;0.0417;0.0368;wave
872754;7272.95;HandLeft;-0.4958;-0.8883;-0.0149;wave
872754;7272.95;HandRight;0.201;-0.0915;0.0474;wave
872754;7272.95;Head;-0.2182;0.0416;0.0369;wave
872755;7272.958;HandLeft;-0.4959;-0.8883;-0.0145;wave
872755;7272.958;HandRight;0.1923;-0.0933;0.046;wave
872755;7272.958;Head;-0.2178;0.0412;0.0377;wave
872756;7272.967;HandLeft;-0.4958;-0.8882;-0.0142;wave
872756;7272.967;HandRight;0.1835;-0.0955;0.0445;wave
872756;7272.967;Head;-0.2168;0.0411;0.0377;wave
872757;7272.975;HandLeft;-0.4959;-0.8882;-0.0138;wave
872757;7272.975;HandRight;0.1748;-0.098;0.0429;wave
872757;7272.975;Head;-0.2158;0.0414;0.0377;wave
872758;7272.983;HandLeft;-0.4959;-0.8882;-0.0136;wave
872758;7272.983;HandRight;0.1659;-0.1006;0.0412;wave
872758;7272.983;Head;-0.2147;0.0415;0.0376;wave
872759;7272.992;HandLeft;-0.4958;-0.8882;-0.0133;wave
872759;7272.992;HandRight;0.157;-0.1035;0.0394;wave
872759;7272.992;Head;-0.2136;0.0417;0.0378;wave
872760;7273.0;HandLeft;-0.4958;-0.8882;-0.0131;wave
872760;7273.0;HandRight;0.1483;-0.1064;0.0377;wave
872760;7273.0;Head;-0.2127;0.0414;0.0382;wave
872761;7273.008;HandLeft;-0.4957;-0.8882;-0.013;wave
872761;7273.008;HandRight;0.1401;-0.1097;0.0359;wave
872761;7273.008;Head;-0.2117;0.0414;0.0384;wave
872762;7273.017;HandLeft;-0.4955;-0.8881;-0.0129;wave
872762;7273.017;HandRight;0.132;-0.1132;0.0344;wave
872762;7273.017;Head;-0.2121;0.0402;0.04;wave
872763;7273.025;HandLeft;-0.4953;-0.8881;-0.0128;wave
872763;7273.025;HandRight;0.1246;-0.1165;0.0332;wave
872763;7273.025;Head;-0.21;0.041;0.0391;wave
872764;7273.033;HandLeft;-0.495;-0.8879;-0.0127;wave
872764;7273.033;HandRight;0.1176;-0.1201;0.0323;wave
872764;7273.033;Head;-0.2096;0.0403;0.0402;wave
872765;7273.042;HandLeft;-0.4946;-0.8878;-0.0128;wave
872765;7273.042;HandRight;0.1108;-0.1237;0.0316;wave
872765;7273.042;Head;-0.2081;0.0409;0.0396;wave
872766;7273.05;HandLeft;-0.4942;-0.8877;-0.013;wave
872766;7273.05;HandRight;0.1042;-0.1273;0.0309;wave
872766;7273.05;Head;-0.2072;0.0411;0.0393;wave
872767;7273.058;HandLeft;-0.4938;-0.8875;-0.0132;wave
872767;7273.058;HandRight;0.0988;-0.1307;0.0308;wave
872767;7273.058;Head;-0.2059;0.0414;0.0393;wave
872768;7273.067;HandLeft;-0.4933;-0.8873;-0.0135;wave
872768;7273.067;HandRight;0.094;-0.1339;0.0309;wave
872768;7273.067;Head;-0.2056;0.0408;0.0402;wave
872769;7273.075;HandLeft;-0.4928;-0.887;-0.0137;wave
872769;7273.075;HandRight;0.0904;-0.1365;0.0316;wave
872769;7273.075;Head;-0.2044;0.0412;0.0402;wave
872770;7273.083;HandLeft;-0.4924;-0.8867;-0.014;wave
872770;7273.083;HandRight;0.0873;-0.1388;0.0323;wave
872770;7273.083;Head;-0.2035;0.0413;0.0404;wave
872771;7273.092;HandLeft;-0.4919;-0.8864;-0.0144;wave
872771;7273.092;HandRight;0.0852;-0.1407;0.0333;wave
872771;7273.092;Head;-0.2038;0.0404;0.042;wave
872772;7273.1;HandLeft;-0.4915;-0.8861;-0.015;wave
872772;7273.1;HandRight;0.0859;-0.1424;0.0348;wave
872772;7273.1;Head;-0.2024;0.0411;0.0411;wave
872773;7273.108;HandLeft;-0.491;-0.8857;-0.0155;wave
872773;7273.108;HandRight;0.0872;-0.1427;0.0364;wave
872773;7273.108;Head;-0.2014;0.0417;0.0408;wave
872774;7273.117;HandLeft;-0.4905;-0.8853;-0.016;wave
872774;7273.117;HandRight;0.0892;-0.1421;0.0381;wave
872774;7273.117;Head;-0.2013;0.0413;0.0417;wave
872775;7273.125;HandLeft;-0.4899;-0.8849;-0.0166;wave
872775;7273.125;HandRight;0.092;-0.1407;0.0396;wave
872775;7273.125;Head;-0.2003;0.0416;0.0414;wave
872776;7273.133;HandLeft;-0.4893;-0.8845;-0.0173;wave
872776;7273.133;HandRight;0.0953;-0.1386;0.041;wave
872776;7273.133;Head;-0.1997;0.0418;0.0415;wave
872777;7273.142;HandLeft;-0.4888;-0.884;-0.0179;wave
872777;7273.142;HandRight;0.1008;-0.136;0.0428;wave
872777;7273.142;Head;-0.2013;0.0399;0.0443;wave
872778;7273.15;HandLeft;-0.4883;-0.8836;-0.0185;wave
872778;7273.15;HandRight;0.1065;-0.1329;0.0444;wave
872778;7273.15;Head;-0.2008;0.04;0.0444;wave
872779;7273.158;HandLeft;-0.4879;-0.8831;-0.0193;wave
872779;7273.158;HandRight;0.1128;-0.1297;0.0457;wave
872779;7273.158;Head;-0.2008;0.0398;0.0445;wave
872780;7273.167;HandLeft;-0.4873;-0.8824;-0.02;wave
872780;7273.167;HandRight;0.1195;-0.1263;0.0465;wave
872780;7273.167;Head;-0.2005;0.0399;0.0445;wave
872781;7273.175;HandLeft;-0.4868;-0.8821;-0.0206;wave
872781;7273.175;HandRight;0.1264;-0.1233;0.0475;wave
872781;7273.175;Head;-0.2002;0.0399;0.0445;wave
872782;7273.183;HandLeft;-0.4865;-0.8816;-0.0215;wave
872782;7273.183;HandRight;0.1358;-0.1202;0.0488;wave
872782;7273.183;Head;-0.1995;0.0399;0.0447;wave
872783;7273.192;HandLeft;-0.4861;-0.8812;-0.0223;wave
872783;7273.192;HandRight;0.1442;-0.1171;0.0499;wave
872783;7273.192;Head;-0.1993;0.0398;0.0448;wave
872784;7273.2;HandLeft;-0.4857;-0.8808;-0.023;wave
872784;7273.2;HandRight;0.1542;-0.1146;0.0509;wave
872784;7273.2;Head;-0.199;0.0398;0.0449;wave
872785;7273.208;HandLeft;-0.4853;-0.8804;-0.0235;wave
872785;7273.208;HandRight;0.1641;-0.1123;0.0519;wave
872785;7273.208;Head;-0.1988;0.0397;0.0449;wave
872786;7273.217;HandLeft;-0.4849;-0.8801;-0.0241;wave
872786;7273.217;HandRight;0.1741;-0.1101;0.0528;wave
872786;7273.217;Head;-0.1987;0.0397;0.045;wave
872787;7273.225;HandLeft;-0.4846;-0.8798;-0.0248;wave
872787;7273.225;HandRight;0.1841;-0.108;0.0537;wave
872787;7273.225;Head;-0.199;0.0394;0.0453;wave
872788;7273.233;HandLeft;-0.4842;-0.8796;-0.0254;wave
872788;7273.233;HandRight;0.1942;-0.1062;0.0546;wave
872788;7273.233;Head;-0.1988;0.0393;0.0453;wave
872789;7273.242;HandLeft;-0.484;-0.8794;-0.0259;wave
872789;7273.242;HandRight;0.2039;-0.1047;0.0552;wave
872789;7273.242;Head;-0.1988;0.0392;0.0455;wave
872790;7273.25;HandLeft;-0.4839;-0.8791;-0.0266;wave
872790;7273.25;HandRight;0.2131;-0.1038;0.0555;wave
872790;7273.25;Head;-0.1987;0.0391;0.0455;wave
872791;7273.258;HandLeft;-0.4837;-0.8791;-0.0272;wave
872791;7273.258;HandRight;0.2215;-0.1032;0.0555;wave
872791;7273.258;Head;-0.1989;0.0389;0.0458;wave
872792;7273.267;HandLeft;-0.4835;-0.8791;-0.0278;wave
872792;7273.267;HandRight;0.229;-0.103;0.0554;wave
872792;7273.267;Head;-0.199;0.0389;0.0456;wave
872793;7273.275;HandLeft;-0.4834;-0.879;-0.0282;wave
872793;7273.275;HandRight;0.2355;-0.1031;0.055;wave
872793;7273.275;Head;-0.1991;0.0387;0.0456;wave
872794;7273.283;HandLeft;-0.4833;-0.8789;-0.0285;wave
872794;7273.283;HandRight;0.2412;-0.1032;0.0544;wave
872794;7273.283;Head;-0.1989;0.0385;0.0457;wave
872795;7273.292;HandLeft;-0.4832;-0.8788;-0.0288;wave
872795;7273.292;HandRight;0.2454;-0.1032;0.0532;wave
872795;7273.292;Head;-0.1989;0.0385;0.0457;wave
872796;7273.3;HandLeft;-0.4831;-0.8787;-0.0291;wave
872796;7273.3;HandRight;0.2489;-0.1034;0.0517;wave
872796;7273.3;Head;-0.1989;0.0384;0.0457;wave
872797;7273.308;HandLeft;-0.4832;-0.8787;-0.0294;wave
872797;7273.308;HandRight;0.2511;-0.1038;0.05;wave
872797;7273.308;Head;-0.1988;0.0383;0.0457;wave
872798;7273.317;HandLeft;-0.4833;-0.8786;-0.0297;wave
872798;7273.317;HandRight;0.2519;-0.1043;0.0484;wave
872798;7273.317;Head;-0.1986;0.0383;0.0454;wave
872799;7273.325;HandLeft;-0.4834;-0.8786;-0.03;wave
872799;7273.325;HandRight;0.2513;-0.1049;0.0467;wave
872799;7273.325;Head;-0.1974;0.039;0.044;wave
872800;7273.333;HandLeft;-0.4836;-0.8784;-0.0303;wave
872800;7273.333;HandRight;0.2496;-0.1059;0.0452;wave
872800;7273.333;Head;-0.1964;0.0401;0.0425;wave
872801;7273.342;HandLeft;-0.4839;-0.8783;-0.0306;wave
872801;7273.342;HandRight;0.2467;-0.107;0.0438;wave
872801;7273.342;Head;-0.1964;0.0403;0.0423;wave
872802;7273.35;HandLeft;-0.4842;-0.8781;-0.0309;wave
872802;7273.35;HandRight;0.2429;-0.1081;0.0427;wave
872802;7273.35;Head;-0.1973;0.0392;0.0438;wave
872803;7273.358;HandLeft;-0.4844;-0.8779;-0.0311;wave
872803;7273.358;HandRight;0.2382;-0.1094;0.0415;wave
872803;7273.358;Head;-0.1981;0.0385;0.0448;wave
872804;7273.367;HandLeft;-0.4848;-0.8778;-0.0313;wave
872804;7273.367;HandRight;0.2328;-0.1109;0.0406;wave
872804;7273.367;Head;-0.1968;0.0396;0.043;wave
872805;7273.375;HandLeft;-0.4852;-0.8775;-0.0315;wave
872805;7273.375;HandRight;0.2267;-0.1124;0.0396;wave
872805;7273.375;Head;-0.1978;0.0386;0.0442;wave
872806;7273.383;HandLeft;-0.4856;-0.8773;-0.0316;wave
872806;7273.383;HandRight;0.2202;-0.114;0.0386;wave
872806;7273.383;Head;-0.1965;0.0397;0.0426;wave
872807;7273.392;HandLeft;-0.4859;-0.877;-0.0316;wave
872807;7273.392;HandRight;0.2132;-0.1158;0.0379;wave
872807;7273.392;Head;-0.1956;0.0406;0.0412;wave
872808;7273.4;HandLeft;-0.4862;-0.8767;-0.0315;wave
872808;7273.4;HandRight;0.2061;-0.1175;0.037;wave
872808;7273.4;Head;-0.1972;0.0389;0.0434;wave
872809;7273.408;HandLeft;-0.4866;-0.8765;-0.0316;wave
872809;7273.408;HandRight;0.1989;-0.1198;0.036;wave
872809;7273.408;Head;-0.1972;0.0383;0.0437;wave
872810;7273.417;HandLeft;-0.4869;-0.8763;-0.0315;wave
872810;7273.417;HandRight;0.1918;-0.122;0.0349;wave
872810;7273.417;Head;-0.1958;0.0391;0.0419;wave
872811;7273.425;HandLeft;-0.487;-0.8761;-0.0313;wave
872811;7273.425;HandRight;0.1847;-0.1243;0.0338;wave
872811;7273.425;Head;-0.1953;0.0395;0.041;wave
872812;7273.433;HandLeft;-0.4871;-0.8759;-0.0312;wave
872812;7273.433;HandRight;0.1778;-0.1266;0.033;wave
872812;7273.433;Head;-0.1946;0.0398;0.04;wave
872813;7273.442;HandLeft;-0.4872;-0.8758;-0.0311;wave
872813;7273.442;HandRight;0.171;-0.129;0.0321;wave
872813;7273.442;Head;-0.1953;0.0384;0.0412;wave
872814;7273.45;HandLeft;-0.4871;-0.8757;-0.0309;wave
872814;7273.45;HandRight;0.1642;-0.1317;0.0313;wave
872814;7273.45;Head;-0.1955;0.0375;0.0416;wave
872815;7273.458;HandLeft;-0.487;-0.8756;-0.0308;wave
872815;7273.458;HandRight;0.158;-0.1343;0.0307;wave
872815;7273.458;Head;-0.1947;0.0374;0.0409;wave
872816;7273.467;HandLeft;-0.4869;-0.8755;-0.0307;wave
872816;7273.467;HandRight;0.152;-0.1368;0.0302;wave
872816;7273.467;Head;-0.1936;0.0383;0.0388;wave
872817;7273.475;HandLeft;-0.4866;-0.8754;-0.0305;wave
872817;7273.475;HandRight;0.1465;-0.1391;0.03;wave
872817;7273.475;Head;-0.1932;0.0384;0.0384;wave
872818;7273.483;HandLeft;-0.4864;-0.8752;-0.0304;wave
872818;7273.483;HandRight;0.1409;-0.1412;0.0298;wave
872818;7273.483;Head;-0.1931;0.0378;0.0388;wave
872819;7273.492;HandLeft;-0.4861;-0.875;-0.0302;wave
872819;7273.492;HandRight;0.1361;-0.143;0.0296;wave
872819;7273.492;Head;-0.1943;0.0364;0.0398;wave
872820;7273.5;HandLeft;-0.4859;-0.8748;-0.0301;wave
872820;7273.5;HandRight;0.1321;-0.1447;0.0297;wave
872820;7273.5;Head;-0.1925;0.0369;0.0385;wave
872821;7273.508;HandLeft;-0.4857;-0.8746;-0.0301;wave
872821;7273.508;HandRight;0.1285;-0.1461;0.03;wave
872821;7273.508;Head;-0.1941;0.0351;0.0403;wave
872822;7273.517;HandLeft;-0.4854;-0.8745;-0.03;wave
872822;7273.517;HandRight;0.1256;-0.1472;0.0306;wave
872822;7273.517;Head;-0.1921;0.036;0.0378;wave
872823;7273.525;HandLeft;-0.485;-0.8744;-0.03;wave
872823;7273.525;HandRight;0.1234;-0.1479;0.0312;wave
872823;7273.525;Head;-0.1914;0.0361;0.0372;wave
872824;7273.533;HandLeft;-0.4847;-0.8742;-0.0299;wave
872824;7273.533;HandRight;0.1221;-0.1481;0.0318;wave
872824;7273.533;Head;-0.191;0.0361;0.0367;wave
872825;7273.542;HandLeft;-0.4842;-0.874;-0.0298;wave
872825;7273.542;HandRight;0.1215;-0.1482;0.0323;wave
872825;7273.542;Head;-0.1914;0.0354;0.0373;wave
872826;7273.55;HandLeft;-0.4839;-0.8739;-0.0298;wave
872826;7273.55;HandRight;0.1221;-0.1475;0.033;wave
872826;7273.55;Head;-0.1907;0.0355;0.0364;wave
872827;7273.558;HandLeft;-0.4837;-0.8738;-0.0299;wave
872827;7273.558;HandRight;0.1234;-0.1462;0.0336;wave
872827;7273.558;Head;-0.1905;0.0353;0.0358;wave
872828;7273.567;HandLeft;-0.4835;-0.8737;-0.03;wave
872828;7273.567;HandRight;0.1256;-0.1443;0.034;wave
872828;7273.567;Head;-0.1907;0.035;0.036;wave
872829;7273.575;HandLeft;-0.4833;-0.8735;-0.0301;wave
872829;7273.575;HandRight;0.1281;-0.1421;0.0345;wave
872829;7273.575;Head;-0.1905;0.0349;0.0357;wave
872830;7273.583;HandLeft;-0.4832;-0.8734;-0.0302;wave
872830;7273.583;HandRight;0.1318;-0.1394;0.035;wave
872830;7273.583;Head;-0.1906;0.0344;0.0363;wave
872831;7273.592;HandLeft;-0.4832;-0.8734;-0.0303;wave
872831;7273.592;HandRight;0.1362;-0.1365;0.0357;wave
872831;7273.592;Head;-0.1909;0.034;0.0366;wave
872832;7273.6;HandLeft;-0.4832;-0.8733;-0.0304;wave
872832;7273.6;HandRight;0.1426;-0.1333;0.0365;wave
872832;7273.6;Head;-0.1908;0.0338;0.0367;wave
872833;7273.608;HandLeft;-0.4831;-0.8732;-0.0305;wave
872833;7273.608;HandRight;0.1485;-0.1303;0.037;wave
872833;7273.608;Head;-0.1916;0.0332;0.0369;wave
872834;7273.617;HandLeft;-0.4833;-0.8729;-0.0306;wave
872834;7273.617;HandRight;0.1546;-0.1272;0.0374;wave
872834;7273.617;Head;-0.1907;0.0337;0.0359;wave
872835;7273.625;HandLeft;-0.4834;-0.8729;-0.0306;wave
872835;7273.625;HandRight;0.1602;-0.1242;0.038;wave
